Date,Open,High,Low,Close
2019-11-27 08-PM,7563.81,7655,7525,7553.79
2019-11-27 07-PM,7492.86,7576.12,7492.86,7563.81
2019-11-27 06-PM,7555.03,7654.33,7492.02,7492.86
2019-11-27 05-PM,7475,7612,7455.72,7555.03
2019-11-27 04-PM,7305.58,7517,7210.09,7475
2019-11-27 03-PM,7225.7,7350,7201,7305.58
2019-11-27 02-PM,7255.16,7269.15,7175,7225.7
2019-11-27 01-PM,7232.55,7277.43,7229.08,7255.16
2019-11-27 12-PM,7147.74,7366,7118,7232.55
2019-11-27 11-AM,6906.62,7168.76,6903.72,7147.74
2019-11-27 10-AM,6887.59,6937,6845.98,6906.62
2019-11-27 09-AM,7034.61,7037.97,6840,6887.59
2019-11-27 08-AM,7069.4,7089.53,7027.03,7034.61
2019-11-27 07-AM,7084.24,7120.6,7057.73,7069.4
2019-11-27 06-AM,7062.97,7100,7044.49,7084.24
2019-11-27 05-AM,7064.57,7079,7040,7062.97
2019-11-27 04-AM,7071.27,7096.28,7034,7064.57
2019-11-27 03-AM,7139.37,7146.06,7044,7071.27
2019-11-27 02-AM,7148.12,7158.23,7128.5,7139.37
2019-11-27 01-AM,7156.37,7177.76,7122.17,7148.12
2019-11-27 12-AM,7156.14,7169,7118.94,7156.37
2019-11-26 11-PM,7137.73,7178.71,7122.23,7156.14
2019-11-26 10-PM,7106.95,7149.91,7075,7137.73
2019-11-26 09-PM,7104.5,7158,7101.69,7106.95
2019-11-26 08-PM,7076.69,7109.97,7064,7104.5
2019-11-26 07-PM,7094.44,7130,7067.37,7076.69
2019-11-26 06-PM,7078.48,7094.99,7030.94,7094.44
2019-11-26 05-PM,7114.75,7122,7058.81,7078.48
2019-11-26 04-PM,7095.34,7149.25,7080,7114.75
2019-11-26 03-PM,7068.35,7112.79,7054.97,7095.34
2019-11-26 02-PM,7055.27,7107.9,7017.48,7068.35
2019-11-26 01-PM,7134.96,7134.96,7031,7055.27
2019-11-26 12-PM,7170.52,7220,7100.74,7134.96
2019-11-26 11-AM,7162.05,7205,7021.64,7170.52
2019-11-26 10-AM,7161.1,7192.56,7150.51,7162.05
2019-11-26 09-AM,7168,7188.45,7135,7161.1
2019-11-26 08-AM,7176.35,7270,7126.53,7168
2019-11-26 07-AM,7165,7199.97,7126,7176.35
2019-11-26 06-AM,7247.49,7340,7162.15,7165
2019-11-26 05-AM,7187.49,7297.87,7186,7247.49
2019-11-26 04-AM,7245.85,7246,7181.09,7187.49
2019-11-26 03-AM,7136.74,7245.88,7118,7245.85
2019-11-26 02-AM,7164.96,7189.43,7120,7136.74
2019-11-26 01-AM,7137.25,7183.82,7114.21,7164.96
2019-11-26 12-AM,7109.57,7156,7051,7137.25
2019-11-25 11-PM,7196.49,7197.73,7090.17,7109.57
2019-11-25 10-PM,7192.74,7223.34,7174.7,7196.49
2019-11-25 09-PM,7160.61,7235.02,7125.53,7192.74
2019-11-25 08-PM,7192.7,7241.44,7119,7160.61
2019-11-25 07-PM,7258.99,7270,7170,7192.7
2019-11-25 06-PM,7211.63,7273.49,7199.52,7258.99
2019-11-25 05-PM,7207.03,7224.79,7147.34,7211.63
2019-11-25 04-PM,7252.95,7377.69,7175,7207.03
2019-11-25 03-PM,7165,7285.22,7157.58,7252.95
2019-11-25 02-PM,7122.78,7222.99,7120.67,7165
2019-11-25 01-PM,7146.59,7285,7090.46,7122.78
2019-11-25 12-PM,6879.02,7200,6870.66,7146.59
2019-11-25 11-AM,6888.33,6988,6823.99,6879.02
2019-11-25 10-AM,6742.75,6949,6709.19,6888.33
2019-11-25 09-AM,6714.83,6795.77,6705,6742.75
2019-11-25 08-AM,6672.01,6720,6632.98,6714.83
2019-11-25 07-AM,6644.45,6725.95,6644.45,6672.01
2019-11-25 06-AM,6540.21,6680,6530,6644.45
2019-11-25 05-AM,6640.01,6672.49,6515,6540.21
2019-11-25 04-AM,6713.49,6730,6588.69,6640.01
2019-11-25 03-AM,6713.49,6713.49,6713.49,6713.49
2019-11-25 02-AM,6713.49,6713.49,6713.49,6713.49
2019-11-25 01-AM,6879.96,6941.68,6615,6713.49
2019-11-25 12-AM,6903.28,6918.66,6805.59,6879.96
2019-11-24 11-PM,7029.19,7037.11,6861,6903.28
2019-11-24 10-PM,7034.19,7057.84,7001,7029.19
2019-11-24 09-PM,7047.58,7087,7014.03,7034.19
2019-11-24 08-PM,7028.78,7070.36,6984,7047.58
2019-11-24 07-PM,7074.48,7087.54,7008.07,7028.78
2019-11-24 06-PM,7070.19,7101.42,7047.31,7074.48
2019-11-24 05-PM,7013.75,7113,7010,7070.19
2019-11-24 04-PM,6981.27,7032.84,6912,7013.75
2019-11-24 03-PM,7064.86,7107.35,6959.57,6981.27
2019-11-24 02-PM,7136.86,7169.77,6969.9,7064.86
2019-11-24 01-PM,7154.68,7190.94,7125,7136.86
2019-11-24 12-PM,7203.04,7205.86,7130.39,7154.68
2019-11-24 11-AM,7134.17,7263.26,7120.71,7203.04
2019-11-24 10-AM,7248.86,7271.73,7100,7134.17
2019-11-24 09-AM,7199.47,7265.37,7170.01,7248.86
2019-11-24 08-AM,7180.14,7226.75,7173.34,7199.47
2019-11-24 07-AM,7195.84,7216.47,7168.4,7180.14
2019-11-24 06-AM,7175.81,7231.56,7175.63,7195.84
2019-11-24 05-AM,7169.1,7190,7150,7175.81
